AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
1,13,0.8566667,5.91344,6,1.2,0,101.4039,7.166667,0
2,13,0.8466667,5.01698,5,1,0,99.77563,5.75,0
3,13,0.7466667,7.212982,4,0.8,0,117.6962,15.2,0
4,13,0.66,5.690749,5,1,0,103.2886,17,0
5,13,0.7233334,6.753601,5,1,0,117.9319,13.4,0
6,13,0.8033333,7.300322,5,1,0,114.7355,19.66667,0
7,13,0.9266667,4.635347,8,1.6,0,104.4574,11,1
8,13,1,4.301629,4,0.8,0,97.24283,0,0
9,13,0.7533333,7.616524,6,1.2,0,114.6444,16.25,0
10,13,0.99,3.378164,9,1.8,0,95.72895,3,0
11,13,0.93,4.96872,10,2,0,102.5746,3,2
12,13,0.81,6.261597,5,1,0,102.5618,11.4,0
13,13,0.9233333,3.680329,11,2.2,0,105.7805,10.5,1
14,13,0.94,5.74781,4,0.8,0,102.3537,3.6,0
15,13,0.9133334,6.229382,5,1,0,115.8229,6.5,1
16,13,0.5333334,9.311641,4,0.8,0,108.0847,28,0
17,13,0.7966667,5.015813,6,1.2,0,105.9433,10.16667,0
18,13,0.6633334,8.751212,5,1,0,112.6333,16.8,0
19,13,0.6333333,8.164268,4,0.8,0,121.332,15.8,0
0,14,0.81,6.396744,6,1.2,0,121.3938,9.333333,0
1,14,0.7533333,7.890162,5,1,0,113.2914,13,0
2,14,0.5966667,8.384247,6,1.2,0,126.7938,29.5,0
3,14,0.95,4.50165,11,2.2,0,90.91212,7.5,1
4,14,0.8633333,6.08805,4,0.8,0,110.0801,11.33333,0
5,14,0.92,6.566188,5,1,0,114.1161,12,0
6,14,0.9,5.921326,3,0.6,0,107.5353,7.5,0
7,14,0.7966667,7.030594,4,0.8,0,110.5562,15.25,0
8,14,0.4966667,7.717018,5,1,0,123.041,25.16667,0
9,14,0.6066667,7.334885,3,0.6,0,122.7335,38.33333,0
10,14,0.9466667,5.133615,11,2.2,0,86.3909,3.2,0
11,14,0.97,4.658313,13,2.6,0,99.33053,4.5,2
12,14,0.4933333,7.949745,5,1,0,124.7467,38,0
13,14,0.9033333,5.866691,7,1.4,0,110.8411,4.833333,0
14,14,0.7366667,5.215923,12,2.4,0,103.5125,7.9,0
15,14,0.8933333,6.363998,5,1,0,109.3724,8,0
16,14,0.95,5.394928,7,1.4,0,92.23362,15,0
17,14,0.9366667,4.214862,7,1.4,0,110.265,6.333333,0
18,14,0.6766667,7.242162,5,1,0,110.8019,19.4,0
19,14,0.9333333,4.899244,9,1.8,0,106.7925,6.666667,0
0,15,0.8966666,6.822457,15,3,0,91.58046,15.5,0
1,15,0.95,4.612372,10,2,0,102.5462,7.5,1
2,15,0.3666667,8.518475,5,1,0,116.1018,32.6,0
3,15,0.67,7.938611,5,1,0,114.0805,20.75,0
4,15,0.8966666,4.692967,10,2,0,116.0721,6.2,0
5,15,0.84,7.176296,11,2.2,0,106.9068,24,1
6,15,0.9966667,3.484742,6,1.2,0,101.3009,1,0
7,15,0.8033333,6.543225,4,0.8,0,121.8925,14.75,0
8,15,0.9766667,6.178676,6,1.2,0,113.6272,2.333333,0
9,15,0.6966667,6.590399,4,0.8,0,101.8527,18.2,0
10,15,0.7866667,7.351759,8,1.6,0,111.8775,6.4,1
11,15,0.9,5.85532,5,1,0,101.8726,15,0
12,15,0.72,7.479917,5,1,0,121.0896,20.25,0
13,15,0.6166667,8.423161,3,0.6,0,110.0742,38.33333,0
14,15,0.7833334,6.773874,12,2.4,0,105.5676,32.5,1
15,15,0.89,4.375451,7,1.4,0,105.1057,3.666667,0
16,15,0.6133333,7.554875,6,1.2,0,105.8886,18.16667,0
17,15,0.8733333,7.157039,5,1,0,113.5832,7.6,0
18,15,0.9966667,3.209333,10,2,0,99.40569,1,1
19,15,0.9866667,4.558554,6,1.2,0,106.4636,2,1
0,16,0.9166667,7.178168,5,1,0,117.9782,5,0
1,16,0.4766667,6.809838,6,1.2,0,118.525,32.75,0
2,16,0.9433333,5.863463,7,1.4,0,97.93684,8.5,0
3,16,0.5533333,7.660121,4,0.8,0,105.3542,35,0
4,16,0.9966667,4.474328,5,1,0,101.9358,1,0
5,16,0.9133334,4.910663,7,1.4,0,107.6308,5.2,1
6,16,0.8733333,5.942219,5,1,0,112.4221,7.6,0
7,16,0.3533333,9.556792,3,0.6,0,118.9522,32.33333,0
8,16,0.81,4.622528,9,1.8,0,97.74112,6.571429,1
9,16,0.9966667,3.688451,9,1.8,0,94.30184,1,0
10,16,0.6433333,6.2797,6,1.2,0,106.8409,17.83333,1
11,16,0.7866667,7.386131,3,0.6,0,108.8512,21.33333,0
12,16,0.53,8.642418,4,0.8,0,121.2158,32,0
13,16,0.8566667,5.764438,6,1.2,0,105.9739,8.6,0
14,16,0.56,7.391802,4,0.8,0,103.7414,33,0
15,16,0.5466667,6.018801,7,1.4,0,112.1071,22.66667,1
16,16,0.8866667,6.190177,4,0.8,0,104.7581,8.5,0
17,16,0.8733333,5.769772,12,2.4,0,107.2596,10,0
18,16,0.6666667,7.462939,8,1.6,0,115.4597,14.28571,1
19,16,0.6466666,7.552969,3,0.6,0,120.7728,35.33333,0
0,17,0.7233334,6.565057,6,1.2,0,122.0227,16.6,0
1,17,0.7566667,6.947239,4,0.8,0,111.9216,14.6,0
2,17,0.58,8.779799,4,0.8,0,125.8152,31.5,0
3,17,0.83,6.555631,9,1.8,0,120.5105,8.5,1
4,17,0.8266667,6.643785,6,1.2,0,104.1401,6.5,0
5,17,0.91,5.215237,10,2,0,112.0525,9,1
6,17,0.8,5.475346,11,2.2,0,99.81477,30,2
7,17,0.7533333,6.606052,5,1,0,109.059,14.8,0
8,17,0.7366667,7.650008,5,1,0,115.6398,15.8,0
9,17,0.8066667,6.048169,4,0.8,0,99.60049,14.5,0
10,17,0.94,6.109684,4,0.8,0,113.1229,9,0
11,17,0.5666667,7.752426,4,0.8,0,104.8578,38.66667,0
12,17,0.5066667,7.992683,4,0.8,0,114.2497,25.4,0
13,17,0.8266667,5.255457,8,1.6,0,103.6883,7.428571,0
14,17,0.9233333,5.06869,5,1,0,102.1782,5.75,0
15,17,0.9666666,6.192829,4,0.8,0,110.5759,2.5,0
16,17,0.6633334,5.403156,9,1.8,0,98.27258,12.625,0
17,17,0.97,5.085126,6,1.2,0,105.9364,4.5,0
18,17,0.9133334,5.238972,10,2,0,109.3645,6.5,0
19,17,0.5033333,8.409236,4,0.8,0,123.7712,49.66667,0
0,18,0.7966667,5.771616,9,1.8,0,103.6901,12.2,0
1,18,0.8333333,5.561342,7,1.4,0,110.7189,8.333333,1
2,18,0.93,5.429095,12,2.4,0,111.3312,5.25,2
3,18,0.9633333,5.850962,5,1,0,111.4876,11,0
4,18,0.9933333,4.230355,6,1.2,0,101.3722,1,0
5,18,0.7566667,7.891037,4,0.8,0,116.5688,18.25,0
6,18,0.7533333,6.472965,5,1,0,114.8024,14.8,0
7,18,0.9733334,4.252466,12,2.4,0,99.42712,4,1
8,18,0.9466667,4.31418,6,1.2,0,96.94071,4.666667,0
9,18,0.8733333,4.824632,1,0.2,0,97.41941,38,0
10,18,0.93,5.988668,4,0.8,0,111.7716,7,0
11,18,0.8166667,6.607983,5,1,0,118.3486,11,0
12,18,0.99,4.416963,13,2.6,0,106.8757,3,1
13,18,0.8566667,4.941206,8,1.6,0,109.4233,6.142857,0
14,18,0.81,8.088017,10,2,0,109.0128,28.5,0
15,18,0.9666666,4.696891,8,1.6,0,102.8788,2.5,0
16,18,0.7766666,7.137911,4,0.8,0,107.7208,13.4,0
17,18,0.97,4.363126,7,1.4,0,96.01016,3,0
18,18,0.7266667,5.357962,6,1.2,0,100.8288,13.66667,0
19,18,0.9666666,4.377106,6,1.2,0,112.9408,3.333333,1
0,19,0.5233333,9.768788,11,2.2,0,111.5449,28.6,0
1,19,0.7,6.290525,4,0.8,0,103.8897,12.4,0
2,19,0.7933334,5.909664,4,0.8,0,110.8179,10.33333,0
3,19,0.5766667,6.244366,4,0.8,0,110.9174,21.16667,0
4,19,0.79,6.315492,5,1,0,109.3271,12.6,0
5,19,0.6,7.89069,5,1,0,109.2656,22.25,0
6,19,0.9466667,6.649781,5,1,0,105.5789,5.333333,0
7,19,0.9233333,6.290849,9,1.8,0,108.6543,7.666667,1
